contest_id,contest_name,index,problem_name,tags,start_time,end_time,link
1339,Codeforces Round 633 (Div. 2),C,Powered Addition,"['bitmasks', 'brute force', 'greedy']",2020.4.12 14:5,2020.4.12 16:5,https://codeforces.com/contest/1339/problem/C
1339,Codeforces Round 633 (Div. 2),D,Edge Weight Assignment,"['bitmasks', 'constructive algorithms', 'greedy', 'trees']",2020.4.12 14:5,2020.4.12 16:5,https://codeforces.com/contest/1339/problem/D
1339,Codeforces Round 633 (Div. 2),E,Perfect Triples,"['bitmasks', 'constructive algorithms', 'implementation', 'math']",2020.4.12 14:5,2020.4.12 16:5,https://codeforces.com/contest/1339/problem/E
1334,Educational Codeforces Round 85 (Rated for Div. 2),A,Level Statistics,"['implementation', 'math']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/A
1334,Educational Codeforces Round 85 (Rated for Div. 2),B,Middle Class,"['greedy', 'sortings']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/B
1334,Educational Codeforces Round 85 (Rated for Div. 2),C,Circle of Monsters,"['brute force', 'constructive algorithms', 'greedy', 'math']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/C
1334,Educational Codeforces Round 85 (Rated for Div. 2),D,Minimum Euler Cycle,"['constructive algorithms', 'graphs', 'greedy', 'implementation']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/D
1334,Educational Codeforces Round 85 (Rated for Div. 2),E,Divisor Paths,"['combinatorics', 'graphs', 'greedy', 'math', 'number theory']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/E
1334,Educational Codeforces Round 85 (Rated for Div. 2),F,Strange Function,"['binary search', 'data structures', 'dp', 'greedy']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/F
1334,Educational Codeforces Round 85 (Rated for Div. 2),G,Substring Search,"['bitmasks', 'brute force', 'fft']",2020.4.10 14:35,2020.4.10 16:35,https://codeforces.com/contest/1334/problem/G
1333,Codeforces Round 632 (Div. 2),A,Little Artem,['constructive algorithms'],2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/A
1333,Codeforces Round 632 (Div. 2),B,Kind Anton,"['greedy', 'implementation']",2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/B
1333,Codeforces Round 632 (Div. 2),C,Eugene and an array,"['binary search', 'data structures', 'implementation', 'two pointers']",2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/C
1333,Codeforces Round 632 (Div. 2),D,Challenges in school №41,"['brute force', 'constructive algorithms', 'games', 'graphs', 'greedy', 'implementation', 'sortings']",2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/D
1333,Codeforces Round 632 (Div. 2),E,Road to 1600,"['brute force', 'constructive algorithms']",2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/E
1333,Codeforces Round 632 (Div. 2),F,Kate and imperfection,"['greedy', 'implementation', 'math', 'number theory', 'sortings', 'two pointers']",2020.4.8 14:35,2020.4.8 16:35,https://codeforces.com/contest/1333/problem/F
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",A,Dreamoon Likes Coloring,"['constructive algorithms', 'greedy', 'implementation', 'math']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1329/problem/A
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",B,Dreamoon Likes Sequences,"['bitmasks', 'combinatorics', 'math']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1329/problem/B
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",C,Drazil Likes Heap,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1329/problem/C
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",D,Dreamoon Likes Strings,"['constructive algorithms', 'data structures']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1329/problem/D
1329,"Codeforces Round 631 (Div. 1) - Thanks, Denis aramis Shitov!",E,Dreamoon Loves AA,"['binary search', 'greedy']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1329/problem/E
1330,"Codeforces Round 631 (Div. 2) - Thanks, Denis aramis Shitov!",A,Dreamoon and Ranking Collection,['implementation'],2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1330/problem/A
1330,"Codeforces Round 631 (Div. 2) - Thanks, Denis aramis Shitov!",B,Dreamoon Likes Permutations,"['implementation', 'math']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1330/problem/B
1330,"Codeforces Round 631 (Div. 2) - Thanks, Denis aramis Shitov!",C,Dreamoon Likes Coloring,"['constructive algorithms', 'greedy']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1330/problem/C
1330,"Codeforces Round 631 (Div. 2) - Thanks, Denis aramis Shitov!",D,Dreamoon Likes Sequences,"['bitmasks', 'constructive algorithms', 'dp', 'math']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1330/problem/D
1330,"Codeforces Round 631 (Div. 2) - Thanks, Denis aramis Shitov!",E,Drazil Likes Heap,"['data structures', 'greedy', 'implementation']",2020.4.3 14:35,2020.4.3 16:35,https://codeforces.com/contest/1330/problem/E
1331,April Fools Day Contest 2020,A,Is it rated?,['*special'],2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/A
1331,April Fools Day Contest 2020,B,Limericks,"['*special', 'math', 'number theory']",2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/B
1331,April Fools Day Contest 2020,C,...And after happily lived ever they,"['*special', 'bitmasks']",2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/C
1331,April Fools Day Contest 2020,D,Again?,"['*special', 'implementation']",2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/D
1331,April Fools Day Contest 2020,E,Jordan Smiley,"['*special', 'dfs and similar', 'geometry', 'implementation']",2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/E
1331,April Fools Day Contest 2020,F,Elementary!,"['*special', 'brute force', 'dp', 'strings']",2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/F
1331,April Fools Day Contest 2020,G,Lingua Romana,['*special'],2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/G
1331,April Fools Day Contest 2020,H,It's showtime,['*special'],2020.4.1 14:35,2020.4.1 16:35,https://codeforces.com/contest/1331/problem/H
1332,Codeforces Round 630 (Div. 2),A,Exercising Walk,"['greedy', 'implementation', 'math']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/A
1332,Codeforces Round 630 (Div. 2),B,Composite Coloring,"['brute force', 'constructive algorithms', 'greedy', 'math', 'number theory']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/B
1332,Codeforces Round 630 (Div. 2),C,K-Complete Word,"['dfs and similar', 'dsu', 'greedy', 'implementation', 'strings']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/C
1332,Codeforces Round 630 (Div. 2),D,Walk on Matrix,"['bitmasks', 'constructive algorithms', 'math']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/D
1332,Codeforces Round 630 (Div. 2),E,Height All the Same,"['combinatorics', 'constructive algorithms', 'math', 'matrices']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/E
1332,Codeforces Round 630 (Div. 2),F,Independent Set,"['dfs and similar', 'dp', 'trees']",2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/F
1332,Codeforces Round 630 (Div. 2),G,No Monotone Triples,['data structures'],2020.3.31 13:35,2020.3.31 16:5,https://codeforces.com/contest/1332/problem/G
1328,Codeforces Round 629 (Div. 3),A,Divisibility Problem,['math'],2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/A
1328,Codeforces Round 629 (Div. 3),B,K-th Beautiful String,"['binary search', 'brute force', 'combinatorics', 'implementation', 'math']",2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/B
1328,Codeforces Round 629 (Div. 3),C,Ternary XOR,"['greedy', 'implementation']",2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/C
1328,Codeforces Round 629 (Div. 3),D,Carousel,"['constructive algorithms', 'dp', 'graphs', 'greedy', 'math']",2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/D
1328,Codeforces Round 629 (Div. 3),E,Tree Queries,"['dfs and similar', 'graphs', 'trees']",2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/E
1328,Codeforces Round 629 (Div. 3),F,Make k Equal,['greedy'],2020.3.26 14:35,2020.3.26 16:35,https://codeforces.com/contest/1328/problem/F
1327,Educational Codeforces Round 84 (Rated for Div. 2),A,Sum of Odd Integers,['math'],2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/A
1327,Educational Codeforces Round 84 (Rated for Div. 2),B,Princesses and Princes,"['brute force', 'graphs', 'greedy']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/B
1327,Educational Codeforces Round 84 (Rated for Div. 2),C,Game with Chips,"['constructive algorithms', 'implementation']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/C
1327,Educational Codeforces Round 84 (Rated for Div. 2),D,Infinite Path,"['brute force', 'dfs and similar', 'graphs', 'math', 'number theory']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/D
1327,Educational Codeforces Round 84 (Rated for Div. 2),E,Count The Blocks,"['combinatorics', 'dp', 'math']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/E
1327,Educational Codeforces Round 84 (Rated for Div. 2),F,AND Segments,"['bitmasks', 'combinatorics', 'data structures', 'dp', 'two pointers']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/F
1327,Educational Codeforces Round 84 (Rated for Div. 2),G,Letters and Question Marks,"['bitmasks', 'dp', 'string suffix structures']",2020.3.23 14:35,2020.3.23 16:35,https://codeforces.com/contest/1327/problem/G
1326,Codeforces Global Round 7,A,Bad Ugly Numbers,"['constructive algorithms', 'number theory']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/A
1326,Codeforces Global Round 7,B,Maximums,"['implementation', 'math']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/B
1326,Codeforces Global Round 7,C,Permutation Partitions,"['combinatorics', 'greedy', 'math']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/C
1326,Codeforces Global Round 7,D1,Prefix-Suffix Palindrome (Easy version),"['hashing', 'string suffix structures', 'strings']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/D1
1326,Codeforces Global Round 7,D2,Prefix-Suffix Palindrome (Hard version),"['binary search', 'greedy', 'hashing', 'string suffix structures', 'strings']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/D2
1326,Codeforces Global Round 7,E,Bombs,"['data structures', 'two pointers']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/E
1326,Codeforces Global Round 7,F1,Wise Men (Easy Version),"['bitmasks', 'brute force', 'dp', 'meet-in-the-middle']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/F1
1326,Codeforces Global Round 7,F2,Wise Men (Hard Version),"['bitmasks', 'dp', 'math']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/F2
1326,Codeforces Global Round 7,G,Spiderweb Trees,"['dp', 'geometry', 'trees']",2020.3.19 14:35,2020.3.19 17:5,https://codeforces.com/contest/1326/problem/G
1325,Codeforces Round 628 (Div. 2),A,EhAb AnD gCd,"['constructive algorithms', 'greedy', 'number theory']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/A
1325,Codeforces Round 628 (Div. 2),B,CopyCopyCopyCopyCopy,"['greedy', 'implementation']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/B
1325,Codeforces Round 628 (Div. 2),C,Ehab and Path-etic MEXs,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/C
1325,Codeforces Round 628 (Div. 2),D,Ehab the Xorcist,"['bitmasks', 'constructive algorithms', 'greedy', 'number theory']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/D
1325,Codeforces Round 628 (Div. 2),E,Ehab's REAL Number Theory Problem,"['brute force', 'dfs and similar', 'graphs', 'number theory', 'shortest paths']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/E
1325,Codeforces Round 628 (Div. 2),F,Ehab's Last Theorem,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']",2020.3.14 14:35,2020.3.14 16:35,https://codeforces.com/contest/1325/problem/F
1324,Codeforces Round 627 (Div. 3),A,Yet Another Tetris Problem,"['implementation', 'number theory']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/A
1324,Codeforces Round 627 (Div. 3),B,Yet Another Palindrome Problem,"['brute force', 'strings']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/B
1324,Codeforces Round 627 (Div. 3),C,Frog Jumps,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'implementation']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/C
1324,Codeforces Round 627 (Div. 3),D,Pair of Topics,"['binary search', 'data structures', 'sortings', 'two pointers']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/D
1324,Codeforces Round 627 (Div. 3),E,Sleeping Schedule,"['dp', 'implementation']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/E
1324,Codeforces Round 627 (Div. 3),F,Maximum White Subtree,"['dfs and similar', 'dp', 'graphs', 'trees']",2020.3.12 13:5,2020.3.12 15:5,https://codeforces.com/contest/1324/problem/F
1312,Educational Codeforces Round 83 (Rated for Div. 2),A,Two Regular Polygons,"['geometry', 'greedy', 'math', 'number theory']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/A
1312,Educational Codeforces Round 83 (Rated for Div. 2),B,Bogosort,"['constructive algorithms', 'sortings']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/B
1312,Educational Codeforces Round 83 (Rated for Div. 2),C,Adding Powers,"['bitmasks', 'greedy', 'implementation', 'math', 'number theory', 'ternary search']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/C
1312,Educational Codeforces Round 83 (Rated for Div. 2),D,Count the Arrays,"['combinatorics', 'math']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/D
1312,Educational Codeforces Round 83 (Rated for Div. 2),E,Array Shrinking,"['dp', 'greedy']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/E
1312,Educational Codeforces Round 83 (Rated for Div. 2),F,Attack on Red Kingdom,"['games', 'two pointers']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/F
1312,Educational Codeforces Round 83 (Rated for Div. 2),G,Autocompletion,"['data structures', 'dfs and similar', 'dp']",2020.3.9 14:35,2020.3.9 16:35,https://codeforces.com/contest/1312/problem/G
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",A,Unusual Competitions,['greedy'],2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/A
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",B,Present,"['binary search', 'bitmasks', 'constructive algorithms', 'data structures', 'math', 'sortings']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/B
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",C,Instant Noodles,"['graphs', 'hashing', 'math', 'number theory']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/C
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",D,Reality Show,"['bitmasks', 'dp']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/D
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",E,Median Mountain Range,['data structures'],2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/E
1322,"Codeforces Round 626 (Div. 1, based on Moscow Open Olympiad in Informatics)",F,Assigning Fares,"['dp', 'trees']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1322/problem/F
1323,"Codeforces Round 626 (Div. 2, based on Moscow Open Olympiad in Informatics)",A,Even Subset Sum Problem,"['brute force', 'dp', 'greedy', 'implementation']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1323/problem/A
1323,"Codeforces Round 626 (Div. 2, based on Moscow Open Olympiad in Informatics)",B,Count Subrectangles,"['binary search', 'greedy', 'implementation']",2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1323/problem/B
1323,"Codeforces Round 626 (Div. 2, based on Moscow Open Olympiad in Informatics)",C,Unusual Competitions,['constructive algorithms'],2020.3.7 9:35,2020.3.7 11:35,https://codeforces.com/contest/1323/problem/C
